"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1032569317483859968","x1257010796527312903",2020-05-03 18:15:02,"twcampus_bot","Die meisten Diskussionen konzentrieren sich auf Tools und techn. Anleitungen. In 15 Min erklärt Gabi Reinmann wie aktuell  #didaktischesDesign pragmatisch und basal umgesetzt werden kann. #twittercampus via @eteachingorg","genau280zeichen",138,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x103254708","julialeede","de",,,,,,,,,,,,,,,,"x1257010031171698688","Die meisten Diskussionen konzentrieren sich auf Tools und techn. Anleitungen. In 15 Min erklärt Gabi Reinmann wie aktuell  #didaktischesDesign pragmatisch und basal umgesetzt werden kann. #twittercampus via @eteachingorg",2020-05-03 18:12:00,"Twitter Web App",2,1,"x103254708","julialeede","Julia Lee",415,589,1017,"","Referentin für digitales Lehren und Lernen ZEDI_Lehre @FHPotsdam Mediendidaktik #Weiterbildung #Teilhabe ivater Account",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1257010796527312903","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256998212982001665",2020-05-03 17:25:02,"twcampus_bot","@IoTHendrix @twcampus_bot Werden die 315 Seiten auch ausgewertet? Und wenn ja wie? #TwitterCampus","genau280zeichen",113,,,,FALSE,TRUE,0,1,,,"TwitterCampus",,,,,,,,,,,,,"x805436076928225280 x914463186698547200 x1032569317483859968","sozmethode IoTHendrix twcampus_bot","de",,,,,,,,,,,,,,,,"x1256996979676151808","@IoTHendrix @twcampus_bot Werden die 315 Seiten auch ausgewertet? Und wenn ja wie? #TwitterCampus",2020-05-03 17:20:08,"Twitter Web App",1,1,"x805436076928225280","sozmethode","Isabel Steinhardt",967,1103,2471,"","Postdoc at University of Kassel, member of INCHER Kassel, #highered, #sociology of education. Blogging about #methods, #openscience, #openmethods #habitus",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256998212982001665","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256995696139538432",2020-05-03 17:15:02,"twcampus_bot","Die Uhr läuft; unser erster #Semesterhack startet am Mi und bis Di können sich alle registrieren. Es gibt tolle Challenges zur digitalen Hochschulbildung ! Ich bin seehr gespannt und freue mich über alle, die mitmachen!! #coronacampus #twittercampus  ttps://t.co/YtHXFRRSkh https://t.co/LQ6mXWHQCj","genau280zeichen",139,,,,FALSE,TRUE,0,2,,,"Semesterhack",,,,,,,,,,,,,"x20925437","Ojanoschka","de",,,,,,,,,,,,,,,,"x1256994985737695236","Die Uhr läuft; unser erster #Semesterhack startet am Mi und bis Di können sich alle registrieren. Es gibt tolle Challenges zur digitalen Hochschulbildung ! Ich bin seehr gespannt und freue mich über alle, die mitmachen!! #coronacampus #twittercampus  ttps://t.co/YtHXFRRSkh https://t.co/LQ6mXWHQCj",2020-05-03 17:12:13,"TweetDeck",3,2,"x20925437","Ojanoschka","Oliver Janoschka",538,532,436,"Hochschulforum Digitalisierung","passionate for shifting learning cultures, digital (r)evolution; new university models, learning architectures",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256995696139538432","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256926489259507714",2020-05-03 12:40:02,"twcampus_bot","Gerade mal den #twittercampus der vergangenen 10 Tage 'ausgelesen'. Gibt es eine Schätzung, wieviele Seiten in Schriftgröße 10 wir hier produzieren? (inkl. RTs). Tipp: Definitiv dreistellig.","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,"twittercampus",,,,,,,,,,,,,"x914463186698547200","IoTHendrix","de",,,,,,,,,,,,,,,,"x1256925437198041088","Gerade mal den #twittercampus der vergangenen 10 Tage 'ausgelesen'. Gibt es eine Schätzung, wieviele Seiten in Schriftgröße 10 wir hier produzieren? (inkl. RTs). Tipp: Definitiv dreistellig.",2020-05-03 12:35:51,"Twitter for Android",3,1,"x914463186698547200","IoTHendrix","Hendrik",65,81,473,"Berlin","Researching digital learning and producing #digitalEducation content using chalk only for climbing - not for teaching",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256926489259507714","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256920198495506432",2020-05-03 12:15:02,"twcampus_bot","Montag | 04. Mai 2020 | 10-12:30 Uhr  ebinar: WordPress - mit H5P ie lernen die Grundlagen von WordPress kennen, so dass Sie anschließend selbst eine eigene Website erstellen bzw. betreuen können. Offen und kostenfrei! ttps://t.co/twseuAq6d7 #twitterlehrerzimmer #twittercampus https://t.co/H5atk27fHe","genau280zeichen",139,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,,,"x1106173478380670976","mmkhde","de",,,,,,,,,,,,,,,,"x1256919893154377731","Montag | 04. Mai 2020 | 10-12:30 Uhr  ebinar: WordPress - mit H5P ie lernen die Grundlagen von WordPress kennen, so dass Sie anschließend selbst eine eigene Website erstellen bzw. betreuen können. Offen und kostenfrei! ttps://t.co/twseuAq6d7 #twitterlehrerzimmer #twittercampus https://t.co/H5atk27fHe",2020-05-03 12:13:49,"Twitter Web App",8,6,"x1106173478380670976","mmkhde","Multimedia Kontor Hamburg",353,234,567,"Hamburg, Germany","Das Multimedia Kontor Hamburg (MMKH) ist eine zentrale Service- und Beratungseinrichtung der sechs öffentlichen staatlichen Hamburger Hochschulen.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256920198495506432","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256888740888412161",2020-05-03 10:10:02,"twcampus_bot","Lehrerausbildende stehen großen Herausforderungen gegenüber: Sie sollen ihren Studenten nicht nur beibringen, Soft-&amp; Hardware zu bedienen, sondern auch digitale Medien pädagogisch reflektiert einzusetzen. unidigital #Lehramt #twittercampus @eteachingorg ttps://t.co/1NsNeFzDVv","genau280zeichen",144,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x1234174802031710210","UniDigital_News","de",,,,,,,,,,,,,,,,"x1256888544850739201","Lehrerausbildende stehen großen Herausforderungen gegenüber: Sie sollen ihren Studenten nicht nur beibringen, Soft-&amp; Hardware zu bedienen, sondern auch digitale Medien pädagogisch reflektiert einzusetzen. unidigital #Lehramt #twittercampus @eteachingorg ttps://t.co/1NsNeFzDVv",2020-05-03 10:09:15,"Twitter Web App",0,2,"x1234174802031710210","UniDigital_News","UniDigital",95,58,134,"","Blog zur Digitalisierung der Hochschulen in Deutschland & International 🔌  leiben Sie immer auf dem aktuellen Stand ⏱️ ttps://t.co/J4V0eEGxH2  #unidigital",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256888740888412161","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256888739764330496",2020-05-03 10:10:02,"twcampus_bot","Frage nach Feedback: Würdet ihr ein Seminar mit dem Titel ""Studienziel Mündigkeit"" belegen? Und welche Erwartungen hättet ihr dann? #studierende #studium #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x34617178","F_Vergoehl","de",,,,,,,,,,,,,,,,"x1256888657245614083","Frage nach Feedback: Würdet ihr ein Seminar mit dem Titel ""Studienziel Mündigkeit"" belegen? Und welche Erwartungen hättet ihr dann? #studierende #studium #twittercampus",2020-05-03 10:09:42,"Twitter Web App",1,1,"x34617178","F_Vergoehl","Franz Vergöhl",158,264,243,"Hamburg","Hochschullehre und studentische Partizipation. Bildungsromantiker. Auf der Suche nach Inspiration und Erkenntnissen. Blogger und Podcaster. #twittercampus",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256888739764330496","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256881191023710209",2020-05-03 09:40:02,"twcampus_bot","Den Sonntagmorgen für ein tolles Skype mit zwei Kolleginnen aus @sdw_Stiftung zu unseren Promotionsprojekten genutzt. Mit jeder neuen Woche merken wir deutlicher, wie sehr uns der wissenschaftliche Austausch jenseits der digitalen Tools fehlt. #twittercampus #phdlife","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x1098992219527229440 x192949231","PatReitinger sdw_Stiftung","de",,,,,,,,,,,,,,,,"x1256879964974190593","Den Sonntagmorgen für ein tolles Skype mit zwei Kolleginnen aus @sdw_Stiftung zu unseren Promotionsprojekten genutzt. Mit jeder neuen Woche merken wir deutlicher, wie sehr uns der wissenschaftliche Austausch jenseits der digitalen Tools fehlt. #twittercampus #phdlife",2020-05-03 09:35:10,"Twitter for Mac",6,1,"x1098992219527229440","PatReitinger","Patrick Reitinger",103,68,419,"Bamberg, Bayern","Historische Geographie 🗺 | Uni Bamberg 👨🏽‍🏫 | Raumpolitik 🏕 | #DigitalHumanities & #DigitaleLehre 👨🏽‍💻 | Blog: https://t.co/LRNsvZDJOb 💻",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256881191023710209","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256879931382005760",2020-05-03 09:35:01,"twcampus_bot","Eine Analogie. #CDU #SPD #COVID19de #twittercampus #Bundesregierung #studierendesindehfurzegal https://t.co/tHHqfProR0","genau280zeichen",135,,,,FALSE,TRUE,0,1,,,"CDU SPD COVID19de twittercampus Bundesregierung studierendesindehfurzegal",,,,,"http://pbs.twimg.com/media/EXFT-Z7WAAUHFAx.jpg","https://t.co/tHHqfProR0","https://twitter.com/lonely_duke/status/1256879788905676805/photo/1","photo","http://pbs.twimg.com/media/EXFT-Z7WAAUHFAx.jpg","https://t.co/tHHqfProR0","https://twitter.com/lonely_duke/status/1256879788905676805/photo/1",,"x1030618237585772544","lonely_duke","de",,,,,,,,,,,,,,,,"x1256879788905676805","Eine Analogie. #CDU #SPD #COVID19de #twittercampus #Bundesregierung #studierendesindehfurzegal https://t.co/tHHqfProR0",2020-05-03 09:34:28,"Twitter Web App",0,1,"x1030618237585772544","lonely_duke","Lyo",5,252,120,"Germany","Professional struggler. orrupted mind. estroyer of meals. asty fellow.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256879931382005760","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256872382909886464",2020-05-03 09:05:02,"twcampus_bot","Ein klein wenig Werbung in eigener Sache: Nächsten Mittwoch (06.05) bin ich von @mkerres zur Open Lecture eingeladen, um mit ihm über die Herausforderungen an die Mediendidaktik durch Covid-19 zu sprechen. Ich bin gespannt. ttps://t.co/Ojm5QFHQ59 #coronacampus #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x18795766 x18123568","twoflower29 mkerres","de",,,,,,,,,,,,,,,,"x1256871294286561285","Ein klein wenig Werbung in eigener Sache: Nächsten Mittwoch (06.05) bin ich von @mkerres zur Open Lecture eingeladen, um mit ihm über die Herausforderungen an die Mediendidaktik durch Covid-19 zu sprechen. Ich bin gespannt. ttps://t.co/Ojm5QFHQ59 #coronacampus #twittercampus",2020-05-03 09:00:42,"Twitter Web App",21,9,"x18795766","twoflower29","Nicole Engelhardt",398,168,927,"Ruhrgebiet | Germany","Kulturwandel / Digitale Transformation / Agile Mindset / Higher and Distance Education",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256872382909886464","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256663507736711168",2020-05-02 19:15:02,"twcampus_bot","Die abendliche Bettlektüre. Hoffentlich macht er seinem Beruf nicht alle Ehre. #twittertagebuch #seminarlektüre #dersandmann #ETAHoffmann #unileben #onlinesemester #alleswieimmer #twittercampus https://t.co/JoQzFY8Q2n","genau280zeichen",140,,,,FALSE,TRUE,0,1,,,"twittertagebuch seminarlektüre",,,,,,,,,,,,,"x1256560686907490305","AnnikaMalowski","de",,,,,,,,,,,,,,,,"x1256662522494693376","Die abendliche Bettlektüre. Hoffentlich macht er seinem Beruf nicht alle Ehre. #twittertagebuch #seminarlektüre #dersandmann #ETAHoffmann #unileben #onlinesemester #alleswieimmer #twittercampus https://t.co/JoQzFY8Q2n",2020-05-02 19:11:07,"Twitter for Android",0,1,"x1256560686907490305","AnnikaMalowski","Annika Malöwski",2,36,9,"","30 Jahre alt tudentin reativer Kopf eseratte",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256663507736711168","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256627017593884672",2020-05-02 16:50:02,"twcampus_bot","@juliaschuetz_hh ist fast am Ziel. Wir lassen sie doch auf den letzten Metern nicht im Stich, oder #twitterlehrerzimmer &amp; #twittercampus ?🙏🏻 Macht alle fleißig mit und lasst @juliaschuetz_hh ihre Wette gewinnen! 💪🦸‍♀️🎉 https://t.co/UKnoQWo9cR","genau280zeichen",140,,,,FALSE,TRUE,0,3,,,"twitterlehrerzimmer",,,,,,,,,,,,,"x969308210392915969 x3052220399","Louis3Hoffmann juliaschuetz_hh","de",,,,,,,,,,,,,,,,"x1256626966947598336","@juliaschuetz_hh ist fast am Ziel. Wir lassen sie doch auf den letzten Metern nicht im Stich, oder #twitterlehrerzimmer &amp; #twittercampus ?🙏🏻 Macht alle fleißig mit und lasst @juliaschuetz_hh ihre Wette gewinnen! 💪🦸‍♀️🎉 https://t.co/UKnoQWo9cR",2020-05-02 16:49:50,"Twitter for iPhone",3,3,"x969308210392915969","Louis3Hoffmann","Louise Hoffmann",89,102,438,"Lemgo, Deutschland","Wiss. Mitarbeiterin am IWD @ThochschuleOWL // Davor Stationen an der @fernunihagen und @Uni_Stuttgart // Schreibdidaktikerin // Doktorandin",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256627017593884672","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256613174406787073",2020-05-02 15:55:02,"twcampus_bot","@UniLeipzig @HD_UniLeipzig @tudresden_de @LiTplusTUDD @TUChemnitz @TUBergakademie @HTWKLeipzig @DresdenHtw @hsmw @HochschuleZiGr @WHZ_Zwickau @HfBK_Dresden @Palucca_HfT liebe säch. Hochschulen, die @fernunihagen könnte noch #Lehrende gebrauchen, die mitmachen #twittercampus https://t.co/js4f7LOwLS","genau280zeichen",140,,,,FALSE,TRUE,0,6,,,,,,,,,,,,,,,,"x236877623 x139680414 x1102867387030884352 x146074105 x1244328487638511617 x114732552 x166101528 x376784193 x742342584815759360 x159121732","HDSachsen UniLeipzig HD_UniLeipzig tudresden_de LiTplusTUDD TUChemnitz TUBergakademie HTWKLeipzig DresdenHtw hsmw","de",,,,,,,,,,,,,,,,"x1256612399496466432","@UniLeipzig @HD_UniLeipzig @tudresden_de @LiTplusTUDD @TUChemnitz @TUBergakademie @HTWKLeipzig @DresdenHtw @hsmw @HochschuleZiGr @WHZ_Zwickau @HfBK_Dresden @Palucca_HfT liebe säch. Hochschulen, die @fernunihagen könnte noch #Lehrende gebrauchen, die mitmachen #twittercampus https://t.co/js4f7LOwLS",2020-05-02 15:51:57,"Twitter Web App",6,6,"x236877623","HDSachsen","HDSachsen",497,515,859,"","Hochschuldidaktik in Sachsen: VERBUNDen für Gute Lehre. s twittern @Clau_Bade, @broxben & @anjschul",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256613174406787073","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256590531066507265",2020-05-02 14:25:03,"twcampus_bot","O-Töne von Studierenden mit Kind an der @wissen_lockt: . „Mir  ist  momentan  noch  nicht  klar,  wie  ich  dieses  Semester  ohne  langfristigen  Zeitverzug  bestehen  soll  unter diesen Umständen."" #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,39,,,,,,,,,,,,,,,,"x253690954 x138742422","mrs_heyd wissen_lockt","de",,,,,,,,,,,,,,,,"x1256590237976985607","O-Töne von Studierenden mit Kind an der @wissen_lockt: . „Mir  ist  momentan  noch  nicht  klar,  wie  ich  dieses  Semester  ohne  langfristigen  Zeitverzug  bestehen  soll  unter diesen Umständen."" #twittercampus",2020-05-02 14:23:53,"Twitter Web App",79,39,"x253690954","mrs_heyd","Theresa Heyd",120,419,230,"","Greifswald, Berlin, Regionalexpress. Englische Soziolinguistik, https://t.co/UQrCJxN9S0",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256590531066507265","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256590529892155393",2020-05-02 14:25:03,"twcampus_bot","2. ""...können viele Studierende von zuhause aus weiter studieren. Ich kann es nicht!  Neben  der  Betreuung  von  zwei Kleinkindern,  muss ich meine Tochter zuhause unterrichten.“ #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x253690954","mrs_heyd","de",,,,,,,,,,,,,,,,"x1256590240615145473","2. ""...können viele Studierende von zuhause aus weiter studieren. Ich kann es nicht!  Neben  der  Betreuung  von  zwei Kleinkindern,  muss ich meine Tochter zuhause unterrichten.“ #twittercampus",2020-05-02 14:23:54,"Twitter Web App",46,5,"x253690954","mrs_heyd","Theresa Heyd",120,419,230,"","Greifswald, Berlin, Regionalexpress. Englische Soziolinguistik, https://t.co/UQrCJxN9S0",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256590529892155393","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
"x1032569317483859968","x1256590528658972672",2020-05-02 14:25:03,"twcampus_bot","3. ""Und  wenn  wir  nun  als  alleinerziehende  Studierende  wegen  fehlender  Kinderbetreuung  unser  Studium  für  eine undefinierte  Zeit einstellen  oder gar abbrechen müssen? Ist das keine Diskriminierung?“ #twittercampus","genau280zeichen",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x253690954","mrs_heyd","de",,,,,,,,,,,,,,,,"x1256590242439663617","3. ""Und  wenn  wir  nun  als  alleinerziehende  Studierende  wegen  fehlender  Kinderbetreuung  unser  Studium  für  eine undefinierte  Zeit einstellen  oder gar abbrechen müssen? Ist das keine Diskriminierung?“ #twittercampus",2020-05-02 14:23:54,"Twitter Web App",43,5,"x253690954","mrs_heyd","Theresa Heyd",120,419,230,"","Greifswald, Berlin, Regionalexpress. Englische Soziolinguistik, https://t.co/UQrCJxN9S0",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twcampus_bot/status/1256590528658972672","Tw!ttercampus Bot","Dresden","This bot retweets all German language tweets with the hashtag #twittercampus. Built by @fussballinguist @ali_tudresden","https://t.co/XZrTfTrPeS",FALSE,202,1,5,1603,3,2018-08-23 10:04:44,FALSE,"https://t.co/XZrTfTrPeS","https://github.com/fussballlinguist/bots/blob/master/twcampus_bot",,"https://pbs.twimg.com/profile_banners/1032569317483859968/1584613793","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1240586278770442248/B33zYLZg_normal.jpg"
